0.0 1.0 
0.9525509959534034 0.09303937724668984 
1.0 0.0 
0.27697776337237623 0.9234375076220189 
0.8613329102067764 0.2584045446645123 
0.12671986429008542 0.9839700188283197 
0.972978553920655 0.05377770268320008 
0.4699389947490272 0.7791582152235972 
0.26301537934821506 0.930952533262125 
0.6037482498559171 0.6358893104696881 
0.4908956706432376 0.7590915497164658 
0.939065269721856 0.11892343506843564 
0.45936288462940544 0.7890515273729605 
0.35420907990205325 0.8747233165579102 
0.7688419004034699 0.4092471627839979 
0.7765480502030372 0.3970147527638797 
0.22130157244334087 0.9511917450998405 
0.4377405154926821 0.8084780797399732 
0.9595069181529852 0.07966592025968683 
0.6939889135752572 0.5184358249111343 
0.07388014909767926 0.9946149419810721 
0.6309596619887232 0.6020440430904682 
0.8070293311833613 0.34928604422070186 
0.926214821892088 0.14262092285560757 
0.8693502231656007 0.2444819359372168 
0.7843501428798174 0.38492868963864674 
0.594749229926738 0.6464753965230384 
0.5858977809097687 0.6571595029616517 
0.8220775900110993 0.3243511030844463 
0.34144719138286966 0.8834660889313596 
0.8377682380482443 0.29825143446463254 
0.5766193854715288 0.6676443646467285 
0.30341337828343706 0.9082570920557319 
0.8458168113897145 0.2846998840061795 
0.5306435124697529 0.7186936221879354 
0.05461987468334242 0.9970341840255876 
0.668046948063174 0.553888173466429 
0.017508263481779085 0.9997108891154313 
0.2354483398380683 0.9446550145714361 
0.7995691215088918 0.360723750272388 
0.9198638784755983 0.15424223525215186 
0.979411447624162 0.0410852422492066 
0.19173782507643447 0.9634032131735425 
0.7328006915839095 0.46326926205894003 
0.1763906907176993 0.9689681357308011 
0.9065286871377811 0.1785718604049785 
0.7398698310099894 0.4527322580747162 
0.3918999495423717 0.8464372682854955 
0.9132135963405261 0.16612138210091232 
0.6589546272703954 0.5660828637994559 
0.945588990261084 0.10604298215038666 
0.8141602039430564 0.337310312739776 
0.03622831475981836 0.9986875092096635 
0.5584278430372323 0.6882525179676929 
0.8850095707625819 0.21682723316192867 
0.6496242921175532 0.5781986893638487 
0.6126271103188712 0.624910589222968 
0.20654284027183867 0.9573799199943187 
0.6405611259997315 0.5902230604114744 
0.7177689998935697 0.4851550318819356 
0.5111691056189311 0.7388528849404224 
0.31617553728934694 0.9001444962335818 
0.8923154172071509 0.20433151330700028 
0.4804041906314525 0.7692273449913657 
0.5012796358241776 0.7491574047005215 
0.9325272055035634 0.13083735127030727 
0.09181734681805401 0.9916331240598376 
0.24940843183290137 0.9378353383968459 
0.9928876813889853 0.014184645670047125 
0.747236049482455 0.4421426337610558 
0.8994766615774257 0.1914637723356913 
0.2901695339213496 0.9158304546059277 
0.36661563977828404 0.8656439013704715 
0.10874602618180434 0.9882172303433493 
0.14378137594225265 0.979373416278883 
0.5492596718103416 0.6986613049796483 
0.540245987566893 0.708491756303864 
0.5675049611649529 0.6781873086143047 
0.9859626285768854 0.028116160834329225 
0.8772894809707386 0.23085370888152115 
0.40403906508667575 0.8371746983294466 
0.7921209282736739 0.37291708659326833 
0.7619427779499837 0.4203591332382344 
0.7254487294822457 0.47432098945003887 
0.7023476501323894 0.5069700968005831 
0.8300143807258133 0.31135797409149163 
0.5210236181516845 0.7288559099724129 
0.6218159108756713 0.6133529853347776 
0.3793332194540393 0.8561073169837655 
0.32881271057358863 0.8919455458037667 
0.677020471440885 0.5419446278951292 
0.4152199268311817 0.827623403751092 
0.44881323311955457 0.7988556203770183 
0.4267099535633608 0.8181214680516166 
0.7546820749526519 0.4309649749341473 
0.8536829434421372 0.27126784017197425 
0.6855867996760293 0.5302344294347783 
0.7100617372304913 0.4959418422228891 
0.16044766191289245 0.9745113550071812 
0.9661589853571331 0.066830287364496 
