0.8517245644107245 1.4577595411581594e-05 0.0001206370129281767 2.5268421104933804e-06 0.0 9.719120462254737e-05 9.254257073138152e-05 8.769784613548108e-05 5.722256039528546e-05 0.00021388428217400014 0.0004189161595868173 0.00016000578928853873 0.0 0.0 8.521603790620974e-05 1.2007324809240399e-05 8.271655719875025e-05 0.0 0.0 7.795114139867864e-05 8.663965094105264e-05 0.0 8.472652218828808e-05 3.459267035198388e-05 0.0 5.629532471535449e-05 0.0 0.00022363119238875522 0.0 0.0001310704449928305 
0.0 1.1483334017710236e-05 0.00015036683774671957 2.472264824966529e-05 0.0 0.0 0.0 0.0 1.1677928789136438e-05 6.758365079237869e-05 0.0 9.656021925237745e-05 0.0 0.00012902890696201786 9.118177869332885e-05 0.0 2.572701735774877e-05 1.6406609612573595e-05 0.0 0.0 8.967140058570362e-06 0.0 0.0 0.0 0.0 0.00023071276692539344 0.00012252912011480012 0.0 0.0 0.00011983076020278283 
0.652860606677409 3.530703421401276e-05 6.978246276483504e-05 0.0 4.654188734182663e-05 0.0 7.012964331111917e-05 0.00012763194597017964 2.2027040346787263e-05 8.73169284531769e-05 0.0002408153671795851 0.0 0.0 2.2882779933236893e-06 0.0 1.545692411303659e-05 0.0 0.0 0.0 0.0001734930272139821 0.00019531841065508114 6.314223144856959e-05 0.0 0.0 0.0 7.465726287459349e-05 5.378326925826764e-06 0.0001091370270138692 0.00018157049551001554 8.687771405572075e-05 
0.2578701177841076 0.0 0.0 0.00013391617978465733 7.307385300741313e-05 1.862941334149275e-05 0.0 0.0 4.605632737216881e-05 0.0 0.00016229645481164655 0.0 0.000371592611376959 0.0 6.0562640236809864e-05 0.0 0.000204037859259025 0.00010403985423490339 0.0 2.994808978390626e-05 0.0 0.0 1.1980416108524546e-05 7.850029094104411e-05 0.00017199880836132138 9.398805018242886e-05 0.0 0.00013397055759628243 3.600086073388317e-05 3.485119140532133e-05 
0.6184792690135077 1.5054132733966549e-05 5.9907115093544986e-05 0.00020519246334279201 0.0 6.0142653358344946e-05 0.00010529104496876566 4.3089426172158334e-05 0.0 9.853915073322313e-05 0.0 8.555478148016037e-05 0.0 0.0 0.0 0.00020554135961892107 0.0 0.0 0.0 4.569102949641583e-05 0.0 0.0 3.956479594364738e-05 0.0 8.177199499413354e-05 0.00016730916755396634 5.378326925826764e-06 5.6280229395576505e-05 9.793221890269455e-05 6.255312297374685e-05 
0.8233978062815305 2.7863851534682747e-05 1.4688304900958626e-06 2.2605900200020447e-05 0.00029120063067775885 1.7346146337907632e-06 0.0 0.00020524485033481104 2.861128019764273e-05 2.639831416142201e-05 0.00018128180430312404 0.00011218051472539567 0.00022903119419724418 4.103005565387087e-05 5.6420323902743946e-05 0.00015933886237793938 0.0 2.0281845853330318e-05 0.0 0.0 0.0 4.888012298652746e-05 3.042540589049404e-05 0.0 0.0 4.289304032231818e-05 0.0 3.1331749538126283e-05 0.00014339214938653192 0.0002757501157681965 
0.4533323743065778 6.309285336323438e-07 7.500710184669947e-05 0.00013389575324608584 1.6937226360429035e-05 6.026951888549595e-05 1.421398949409428e-05 0.0 3.658628102413813e-05 7.682434041059187e-05 0.0003088863858787313 1.5615680009727678e-06 6.1370348307319595e-06 0.0 6.439355576377274e-06 0.0002988491173872592 0.0 0.0 3.739912235083953e-05 0.0 0.0 5.7137498268481995e-06 4.714359220292615e-05 8.629341719131647e-05 0.0 5.046542320527752e-06 0.0 6.120984180970433e-05 3.822044027611412e-05 5.351720594738874e-06 
0.4094245172221129 0.00017687776425922636 0.00013078199664134577 0.00012187979112228826 0.0 3.23080028283439e-05 2.7199918318192805e-05 2.454314037876288e-05 0.0 1.603174494128733e-05 0.00011555870376293693 3.1967874711017926e-05 0.0 0.0 0.00020153358714269747 0.0002459883670550351 0.0 0.0 0.0 0.0 5.129298152588315e-05 0.0 6.980785583824896e-05 4.318637260621961e-05 0.0 9.599531745959684e-05 0.0 0.0 3.5726743342206334e-05 2.3011667688226275e-05 
0.1824397175584395 5.79642142088097e-06 0.0001401725681636729 6.233868603354621e-05 0.0 0.0 0.0 0.0 1.1677928789136438e-05 6.758365079237869e-05 5.249180179350004e-05 9.656021925237745e-05 0.0 0.00012902890696201786 9.118177869332885e-05 0.0 2.572701735774877e-05 3.548031960297403e-05 0.0 0.0 0.0 0.0 3.956479594364738e-05 0.0 0.0 0.00023071276692539344 0.0 4.482380620009044e-06 7.126082188156028e-05 0.00011983076020278283 
0.08326294566475805 0.0 5.911724298388088e-05 0.00013894634930780562 0.0 0.0 5.3555462452492416e-05 0.0 8.157856738747684e-06 0.0002117445047972978 0.0 0.0 0.0 0.0 0.0 1.1306479050592614e-05 0.0 0.0 0.0 0.00010567932154801932 1.559480822880583e-05 1.575139766776587e-06 6.729712268207145e-05 0.0001519239013961459 2.2131806444452865e-05 0.0 0.0 5.7422860167480795e-05 0.0 2.981363119776866e-06 
